,Currency,DailyHigh,DailyHighDate,DailyHighTime,DailyLow,DailyLowDate,DailyLowTime,DailyOpen,DailyOpenDate,DailyOpenTime,LastSale,LastSaleDate,LastSaleSize,LastSaleTime,LastYearClose,LastYearCloseDate,PriceSource,PriceUsedForCalculations,PriceUsedForCalculationsDate,PriceUsedForCalculationsTime,ShortName,Symbol,YearlyHigh,YearlyHighDate,YearlyLow,YearlyLowDate,YieldToMaturity,Valoren
27356890,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Capped Dual Directional Cntngnt Buffered Rtrn Enhanced Notes 2015-29.3.19 Sr Lkd to Russell 2000 Idx Series E,JPM4227251,0.0,,0.0,,0.0,27356890
27356891,USD,94.19,8/12/2015,2:52:07 PM,94.19,8/12/2015,2:52:07 PM,94.19,8/12/2015,2:52:07 PM,94.19,8/12/2015,10000,5:20:36 PM,94.19,8/12/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2015-31.3.20 Sr Lkd to S&P 500 Idx Series E,JPM4227261,94.19,8/12/2015,94.19,8/12/2015,0.0,27356891
27358143,USD,96.33,3/18/2016,2:20:18 PM,96.33,3/18/2016,2:20:18 PM,96.33,3/18/2016,2:20:18 PM,96.33,3/18/2016,45000,5:20:39 PM,100.0,3/26/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes4 2015-31.3.20 Sr Lkd to S&P 500 Index Series E,JPM4227254,96.33,3/18/2016,96.16,3/17/2016,0.0,27358143
27359023,USD,90.87,11/5/2015,2:29:47 PM,89.963,11/5/2015,2:31:47 PM,90.87,11/5/2015,2:29:47 PM,89.963,11/5/2015,10000,5:20:39 PM,89.963,11/5/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2015-31.3.20 Sr Lkd to Russell 2000 Index Series E,JPM4227264,90.87,11/5/2015,89.963,11/5/2015,0.0,27359023
27360174,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/7/2015,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2015-16.3.18 Sr Lkd to S&P GSCI Crude Oil Idx Ser E Var Rt,JPM4221655,0.0,,0.0,,0.0,27360174
27360180,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced    Notes 2015-31.3.20 Sr Lkd to Russell 2000 Index Series E,JPM4227262,0.0,,0.0,,0.0,27360180
27360315,USD,93.67,5/13/2016,3:40:44 PM,92.635,5/13/2016,3:40:46 PM,93.67,5/13/2016,3:40:44 PM,92.635,5/13/2016,10000,5:20:37 PM,94.68,8/12/2015,FINRA,0.0,,,JPMorgan Chase Review Notes 2015-29.3.18 Sr Lkd to Basket of Indices Series E,JPM4227234,93.67,5/13/2016,92.635,5/13/2016,0.0,27360315
27390068,USD,8.09,11/4/2016,10:52:10 AM,8.09,11/4/2016,10:52:10 AM,8.09,11/4/2016,10:52:10 AM,8.09,11/4/2016,0,5:20:42 PM,9.39,11/5/2015,FINRA,0.0,,,JPMorgan Chase Trigger Jump Securities 2015-16.3.17 Sr Lkd to Euro Stoxx 50 Idx Ser E,JPM4222125,8.5,10/27/2016,7.6,5/12/2016,0.0,27390068
27390133,USD,103.9392,10/18/2016,10:39:00 AM,103.9392,10/18/2016,10:39:00 AM,103.9392,10/18/2016,10:39:00 AM,103.9392,10/18/2016,50000,5:20:55 PM,97.27,8/7/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Enhanced Participation Equity Notes 2015-23.3.17 Sr Lkd to S&P 500 Index Series E,JPM4222460,105.24,8/15/2016,93.7661,2/25/2016,0.0,27390133
27426653,USD,8.06,9/16/2016,10:43:41 AM,8.06,9/16/2016,10:43:41 AM,8.06,9/16/2016,10:43:41 AM,8.06,9/16/2016,0,5:20:41 PM,8.84,12/22/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-16.3.18 Sr Lkd to Shs General Motors Ser E Var Rt,JPM4222120,8.06,9/16/2016,8.06,9/16/2016,0.0,27426653
27447882,USD,87.3,10/7/2016,2:37:20 PM,86.55,10/7/2016,2:37:20 PM,87.3,10/7/2016,2:37:20 PM,86.55,10/7/2016,25000,5:20:41 PM,86.85,12/29/2015,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2015-13.3.30 Sr Lkd to S&P 500 Index Ser E Var Rt,JPM4221283,95.0,8/10/2016,83.75,2/2/2016,0.0,27447882
27448243,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/7/2015,FINRA,0.0,,,JPMorgan Chase Return Notes 2015-23.11.16 Sr Lkd WTI Crude Oil Futures Contract Ser E,JPM4221582,0.0,,0.0,,0.0,27448243
27476396,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/9/2015,FINRA,0.0,,,JPMorgan Chase Contingent Coupon Callable Yield Notes 2015-16.3.18 Sr Lkd to Basket Series E Var Rt,JPM4222051,0.0,,0.0,,0.0,27476396
27503758,USD,100.92,10/25/2016,1:34:32 PM,99.35,10/25/2016,1:34:34 PM,100.92,10/25/2016,12:39:56 PM,100.35,10/25/2016,35000,5:20:47 PM,96.36,12/31/2015,FINRA,0.0,,,JPMorgan Chase Buffered Return Enhanced Notes 2015-17.3.20 Sr Lkd to S&P 500 Index Series E,JPM4222031,101.84,9/6/2016,85.0,2/12/2016,0.0,27503758
34348273,USD,99.969,11/9/2016,3:14:39 PM,99.969,11/9/2016,3:14:39 PM,99.969,11/9/2016,3:14:39 PM,99.969,11/9/2016,50000,5:20:52 PM,0.0,,FINRA,0.0,,,JPMorgan Chase (3 % - 6.5 %) Medium Term Notes 2016-31.10.36 Global Series E Step Up,JPM4419017,100.7,10/28/2016,98.0,10/26/2016,0.0,34348273
27504365,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/9/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-19.3.25 Sr Lkd to Basket Ser E Var Rt,JPM4222126,0.0,,0.0,,0.0,27504365
27547948,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/12/2015,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2015-20.3.18 Sr Lkd S&P GSCI Crude Oil Idx ER Ser E Var Rt,JPM4223002,0.0,,0.0,,0.0,27547948
27549700,USD,93.52,10/3/2016,2:22:12 PM,93.4,10/3/2016,2:22:12 PM,93.4,10/3/2016,2:22:12 PM,93.52,10/3/2016,125000,5:20:47 PM,0.0,3/13/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Enhanced Participation Notes 2015-24.3.17 Sr Lkd to Basket of Indices Series E,JPM4223442,93.52,10/3/2016,85.1847,2/25/2016,0.0,27549700
27557737,USD,10.04,9/16/2016,11:45:32 AM,9.978,9/16/2016,11:45:32 AM,9.978,9/16/2016,11:45:32 AM,10.04,9/16/2016,0,5:20:38 PM,9.04,12/14/2015,FINRA,0.0,,,JPMorgan Chase Contingent Return Optimization Securities 2015-29.3.18 Sr Lkd to Russell 2000 Index Series E,JPM4227162,10.17,9/2/2016,9.33,6/29/2016,0.0,27557737
27574805,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/13/2015,FINRA,0.0,,,JPMorgan Chase Return Notes 2015-17.3.20 Sr Lkd JPM Contag Beta Agricult Cl A ER Idx E,JPM4223211,0.0,,0.0,,0.0,27574805
27574807,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/13/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-22.3.18 Sr Lkd to EURO STOXX 50 Index Ser EVar Rt,JPM4223319,0.0,,0.0,,0.0,27574807
27578747,USD,8.05,8/1/2016,12:17:50 PM,8.05,8/1/2016,12:17:50 PM,8.05,8/1/2016,12:17:50 PM,8.05,8/1/2016,0,5:20:47 PM,9.44,11/19/2015,FINRA,0.0,,,JPMorgan Chase Trigger Return Optimization Securities 2015-29.3.18 Sr Lkd to EURO STOXX 50 Index Series E,JPM4227159,8.3,6/7/2016,7.7,2/19/2016,0.0,27578747
27592671,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Equity Notes 2015-30.3.17 Sr Lkd to Nikkei 225 Idx Series E,JPM4227273,0.0,,0.0,,0.0,27592671
27593339,USD,96.88,3/18/2016,2:20:42 PM,96.88,3/18/2016,2:20:42 PM,96.88,3/18/2016,2:20:42 PM,96.88,3/18/2016,15000,5:20:42 PM,0.0,3/26/2015,FINRA,0.0,,,JPMorgan Chase Contingent Coupon Callable Yield Notes 2015-5.4.18 Sr Lkd to Basket Series E Var Rt,JPM4228918,96.88,3/18/2016,96.57,3/17/2016,0.0,27593339
27594093,USD,90.6313,11/10/2016,11:09:22 AM,90.6313,11/10/2016,11:09:22 AM,90.6313,11/10/2016,11:09:22 AM,90.6313,11/10/2016,337000,5:20:54 PM,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Enhanced Participation Notes 2015-30.11.16 Sr Lkd to EURO STOXX 50 Index Series E,JPM4227383,90.6313,11/10/2016,87.1428,7/18/2016,0.0,27594093
27619969,USD,4.53,9/22/2015,4:12:00 PM,4.5,9/22/2015,11:25:55 AM,4.5,9/22/2015,11:25:55 AM,4.53,9/22/2015,0,5:20:29 PM,4.53,9/22/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-23.3.18 Sr Lkd Shs Green Mntn Cffee Rstr Ser E Var Rt,JPM4224288,4.53,9/22/2015,3.89,8/24/2015,0.0,27619969
27619985,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/16/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-26.3.20 Sr Lkd to Shs of TOTAL Series E Var Rt,JPM4224292,0.0,,0.0,,0.0,27619985
27620001,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/16/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-26.3.20 Sr Lkd to Shs of Macy's Series E Var Rt,JPM4224291,0.0,,0.0,,0.0,27620001
27620005,USD,65.86,3/15/2016,1:06:00 PM,65.76,3/15/2016,1:06:42 PM,65.76,3/15/2016,1:06:42 PM,65.76,3/15/2016,100000,5:20:39 PM,0.0,3/16/2015,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2015-20.3.18 Sr Lkd to S&P GSCI Crude Oil Idx Ser E Var Rt,JPM4224381,65.86,3/15/2016,65.76,3/15/2016,0.0,27620005
27620007,USD,7.12,10/20/2016,1:49:32 PM,7.1022,10/20/2016,1:49:32 PM,7.1022,10/20/2016,1:49:32 PM,7.12,10/20/2016,0,5:20:48 PM,8.8279,11/9/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-26.3.20 Sr Lkd to Shs of Ford Motor Series E Var Rt,JPM4224290,7.64,4/6/2016,7.1022,10/20/2016,0.0,27620007
27622081,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/30/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Notes 2015-25.4.18 Sr Lkd to Basket of Indices Series E,JPM4230017,0.0,,0.0,,0.0,27622081
27623499,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Contingent Coupon Callable Yield Notes 2015-3.10.18 Sr Lkd to Basket Series E Var Rt,JPM4227277,0.0,,0.0,,0.0,27623499
27623742,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/30/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Notes 2015-25.4.18 Sr Lkd to Basket of Indices Series E,JPM4230019,0.0,,0.0,,0.0,27623742
27624361,USD,96.55,4/24/2015,10:56:57 AM,96.019,4/24/2015,10:56:57 AM,96.55,4/24/2015,10:56:57 AM,96.55,4/24/2015,10000,5:20:32 PM,96.55,4/24/2015,FINRA,0.0,,,JPMorgan Chase Capped Contingent Buffered Equity Notes 2015-25.4.18 Sr Lkd to Basket of Indices Series E,JPM4230018,96.55,4/24/2015,96.019,4/24/2015,0.0,27624361
27624404,USD,8.19,11/11/2016,10:42:44 AM,8.19,11/11/2016,10:42:44 AM,8.19,11/11/2016,10:42:44 AM,8.19,11/11/2016,0,10:42:44 AM,8.8,12/30/2015,FINRA,0.0,,,JPMorgan Chase Trigger Jump Securities 2015-5.4.17 Sr Lkd to EURO STOXX 50 Index Ser E,JPM4229275,8.36,11/10/2016,7.34,2/8/2016,0.0,27624404
27624406,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/30/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Equity Notes 2015-11.4.18 Sr Lkd to Basket of Indices Series E,JPM4230016,0.0,,0.0,,0.0,27624406
27624586,USD,93.74,5/11/2015,9:46:00 AM,93.74,5/11/2015,9:46:00 AM,93.74,5/11/2015,9:46:00 AM,93.74,5/11/2015,30000,5:20:29 PM,93.74,5/11/2015,FINRA,0.0,,,JPMorgan Chase Medium Term Notes 2015-31.12.20 Sr Lkd to JPM ETF Efficiente 5 Idx Ser E,JPM4227276,94.1,5/8/2015,93.615,5/8/2015,0.0,27624586
27655868,USD,100.51,6/1/2015,2:07:43 PM,100.39,6/1/2015,2:01:40 PM,100.39,6/1/2015,2:01:40 PM,100.51,6/1/2015,15000,5:20:17 PM,100.51,6/1/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Equity Notes 2015-29.3.17 Sr Lkd to Basket Series E Tranche 236,JPM4225455,102.03,4/27/2015,100.31,5/5/2015,0.0,27655868
27657766,USD,8.64,2/26/2016,9:38:55 AM,8.63,2/26/2016,11:02:08 AM,8.64,2/26/2016,9:38:55 AM,8.63,2/26/2016,0,5:20:45 PM,9.855,6/26/2015,FINRA,0.0,,,JPMorgan Chase Performance Leveraged Upside Securities 2015-4.4.19 Sr Lkd to STOXX Europe Small 200 Idx Series E,JPM4229114,8.64,2/26/2016,8.29,2/24/2016,0.0,27657766
27682120,USD,8.58,9/16/2016,9:51:00 AM,8.517,9/16/2016,9:52:17 AM,8.517,9/16/2016,9:52:17 AM,8.517,9/16/2016,0,5:20:38 PM,9.567,12/29/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-31.3.20 Sr Lkd to Gilead Sciences Shs E Var Rt,JPM4227155,9.16,5/2/2016,8.517,9/16/2016,0.0,27682120
27682161,USD,9.08,10/7/2016,10:29:11 AM,9.058,10/7/2016,10:29:11 AM,9.08,10/7/2016,10:29:11 AM,9.058,10/7/2016,0,5:20:42 PM,8.639,12/23/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Secs 2015-31.3.20 Sr Lkd to United Rentals Shs E Var Rt,JPM4227157,9.08,10/7/2016,5.307,2/16/2016,0.0,27682161
27699222,USD,9.69,11/2/2016,1:07:40 PM,9.516,11/2/2016,5:05:27 PM,9.516,11/2/2016,5:05:27 PM,9.516,11/2/2016,0,5:20:36 PM,9.65,12/1/2015,FINRA,0.0,,,JPMorgan Chase Trigger Return Optimization Securities 2015-29.3.18 Sr Lkd to Russell 2000 Index Series E,JPM4227164,10.17,9/19/2016,9.516,11/2/2016,0.0,27699222
27699259,USD,8.52,10/31/2016,10:15:30 AM,8.52,10/31/2016,10:15:30 AM,8.52,10/31/2016,10:15:30 AM,8.52,10/31/2016,0,5:20:50 PM,9.08,12/21/2015,FINRA,0.0,,,JPMorgan Chase Trigger Phoenix Autocallable Optimization Securities 2015-31.3.25 Sr Lkd to Basket of Indices Series E Var Rt,JPM4227158,8.7,4/20/2016,8.446,10/20/2016,0.0,27699259
27699263,USD,104.59,9/8/2016,2:48:51 PM,104.59,9/8/2016,2:48:51 PM,104.59,9/8/2016,2:48:51 PM,104.59,9/8/2016,65000,5:20:34 PM,94.47,12/7/2015,FINRA,0.0,,,JPMorgan Chase Review Notes 2015-23.4.19 Sr Lkd to Basket Series E,JPM4227224,104.59,9/8/2016,104.59,9/8/2016,0.0,27699263
27699319,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.3.17 Sr Lkd to S&P GSCI Crude Oil Indx ER Ser E,JPM4227395,0.0,,0.0,,0.0,27699319
27699322,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/21/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.3.17 Sr Lkd to S&P GSCI Crude Oil Indx ER Ser E,JPM4227396,0.0,,0.0,,0.0,27699322
27699331,USD,100.0,3/26/2015,4:30:00 PM,97.25,3/26/2015,4:29:34 PM,97.25,3/26/2015,4:29:34 PM,97.25,3/26/2015,200000,5:20:30 PM,97.25,3/26/2015,FINRA,0.0,,,JPMorgan Chase Callable Contingent Interest Notes 2015-26.3.25 Sr Lkd to Russell 2000 Index Series E Var Rt,JPM4227404,100.0,3/26/2015,97.25,3/26/2015,0.0,27699331
27699332,USD,94.15,10/26/2016,4:39:00 PM,91.65,10/26/2016,4:39:00 PM,91.65,10/26/2016,4:39:00 PM,94.15,10/26/2016,100000,5:20:41 PM,96.0,8/25/2015,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2015-29.3.30 Sr Lkd to Basket Series E Var Rt,JPM4227388,95.2,8/17/2016,89.6,3/16/2016,0.0,27699332
27699337,USD,86.63,5/24/2016,3:39:22 PM,86.63,5/24/2016,3:39:22 PM,86.63,5/24/2016,3:39:22 PM,86.63,5/24/2016,7797,5:20:52 PM,92.562,12/8/2015,FINRA,0.0,,,JPMorgan Chase Contingent Coupon Callable Yield Notes 2015-29.3.18 Sr Lkd to Basket of Idx and Funds Ser E Var Rt,JPM4227457,86.63,5/24/2016,86.63,5/24/2016,0.0,27699337
27699359,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,3/23/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-30.3.22 Sr Lkd to Basket of Indices Series E Var Rt,JPM4227385,0.0,,0.0,,0.0,27699359
27699364,USD,92.0,11/8/2016,1:30:00 PM,90.05,11/8/2016,1:34:59 PM,91.05,11/8/2016,1:34:27 PM,90.05,11/8/2016,7000,5:20:55 PM,89.25,12/31/2015,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2015-31.3.30 Sr Lkd to Basket Series E Var Rt,JPM4227390,98.75,5/18/2016,85.0,1/4/2016,0.0,27699364
27699366,USD,90.0,5/26/2016,11:06:20 AM,88.65,5/26/2016,11:07:45 AM,90.0,5/26/2016,11:06:20 AM,89.53,5/26/2016,15000,5:20:38 PM,93.9,10/6/2015,FINRA,0.0,,,JPMorgan Chase Callable Range Accrual Notes 2015-31.3.25 Sr Lkd to Basket Series E Var Rt,JPM4227389,90.0,5/26/2016,88.65,5/26/2016,0.0,27699366
27715570,USD,94.0,4/12/2016,9:23:21 AM,94.0,4/12/2016,9:23:21 AM,94.0,4/12/2016,9:23:21 AM,94.0,4/12/2016,20000,5:20:32 PM,94.5,8/18/2015,FINRA,0.0,,,JPMorgan Chase Callable Contingent Interest Notes 2015-4.4.22 Sr Lkd to Basket of Indices Series E,JPM4227911,94.0,4/12/2016,92.0,4/11/2016,0.0,27715570
27715625,USD,94.11,1/4/2016,1:34:21 PM,93.11,1/4/2016,2:09:58 PM,94.11,1/4/2016,1:34:21 PM,93.11,1/4/2016,50000,5:20:45 PM,98.25,3/31/2015,FINRA,0.0,,,JPMorgan Chase Contingent Coupon Callable Yield Notes 2015-29.3.18 Sr Lkd to Basket Ser E Var Rt,JPM4227930,94.11,1/4/2016,93.11,1/4/2016,0.0,27715625
27715838,USD,88.6,12/23/2015,12:10:39 PM,87.85,12/23/2015,12:11:23 PM,88.6,12/23/2015,12:10:39 PM,87.85,12/23/2015,50000,5:20:40 PM,87.85,12/23/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Nts 2015-29.3.18 Sr Lkd to Basket of Indices Series E,JPM4227912,88.6,12/23/2015,87.85,12/23/2015,0.0,27715838
27716050,USD,76.85,4/8/2016,12:09:02 PM,76.85,4/8/2016,12:09:02 PM,76.85,4/8/2016,12:09:02 PM,76.85,4/8/2016,250000,5:20:43 PM,0.0,3/23/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-30.3.22 Sr Lkd to Basket Series E Var Rt,JPM4227967,83.1,1/13/2016,70.024,2/12/2016,0.0,27716050
27742730,USD,9.01,11/11/2016,11:56:17 AM,9.01,11/11/2016,11:56:17 AM,9.01,11/11/2016,11:56:17 AM,9.01,11/11/2016,0,11:56:17 AM,9.02,11/23/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-2.4.18 Sr Lkd Shs American Airlines Group Ser E Var Rt,JPM4228622,8.96,3/3/2016,6.02,6/17/2016,0.0,27742730
27743562,USD,100.0,3/30/2015,4:03:00 PM,97.5,3/30/2015,4:03:00 PM,100.0,3/30/2015,4:03:00 PM,100.0,3/30/2015,100000,5:20:28 PM,100.0,3/30/2015,FINRA,0.0,,,JPMorgan Chase Auto Callable Contingent Interest Notes 2015-5.4.18 Sr Lkd to Basket of Shs Ser E Var Rt,JPM4228911,100.0,3/30/2015,97.5,3/30/2015,0.0,27743562
27755114,USD,8.7,10/4/2016,11:49:22 AM,8.6,10/4/2016,12:10:16 PM,8.7,10/4/2016,11:49:22 AM,8.6,10/4/2016,0,5:20:42 PM,0.0,3/26/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Autocallable Securities 2015-10.4.19 Sr Lkd to Basket of Indices Series E Var Rt,JPM4228926,8.7,10/4/2016,8.33,4/29/2016,0.0,27755114
27756678,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,4/2/2015,FINRA,0.0,,,JPMorgan Chase Dual Directional Knock-Out Buffered Equity Notes 2015-4.4.19 Sr Lkd to Basket of Indices Series E,JPM4230552,0.0,,0.0,,0.0,27756678
27763990,USD,86.5854,11/11/2016,10:21:19 AM,86.5854,11/11/2016,10:21:19 AM,86.5854,11/11/2016,10:21:19 AM,86.5854,11/11/2016,1000000,10:21:19 AM,90.27,12/16/2015,FINRA,0.0,,,JPMorgan Chase Capped Enhanced Participation Notes 2015-6.4.17 Sr Lkd to Basket of Indices Series E,JPM4229104,86.3236,9/27/2016,80.062,6/14/2016,0.0,27763990
27767659,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,4/2/2015,FINRA,0.0,,,JPMorgan Chase Dual Directional Knock-Out Buffered Return Enhanced Notes 2015-4.1.19 Sr Lkd to Basket of Indices Series E,JPM4230551,0.0,,0.0,,0.0,27767659
27776962,USD,5.68,10/7/2016,11:23:00 AM,5.67,10/7/2016,3:31:01 PM,5.68,10/7/2016,11:23:00 AM,5.67,10/7/2016,0,5:20:49 PM,8.04,12/23/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-7.4.22 Sr Lkd to Bskt of Indices Series E Var Rt,JPM4229181,5.95,9/8/2016,5.03,8/2/2016,0.0,27776962
27776966,USD,9.44,4/29/2015,10:05:40 AM,9.42,4/29/2015,9:23:44 AM,9.42,4/29/2015,9:23:44 AM,9.44,4/29/2015,0,5:20:37 PM,9.44,4/29/2015,FINRA,0.0,,,JPMorgan Chase Contingent Income Auto-Callable Securities 2015-5.4.22 Sr Lkd to Bakset of Indices Series E Var Rt,JPM4229182,9.44,4/29/2015,9.42,4/29/2015,0.0,27776966
27777146,USD,100.0,4/27/2015,5:06:00 PM,97.0,4/27/2015,5:06:00 PM,97.0,4/27/2015,5:06:00 PM,100.0,4/27/2015,14000,5:20:32 PM,100.0,4/27/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2015-30.4.20 Sr Lkd to S&P 500 Idx Series E,JPM4237366,100.0,4/27/2015,97.0,4/27/2015,0.0,27777146
27777175,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,4/21/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Contingent Buffered Return Enhanced Notes 2015-30.4.20 Sr Lkd to S&P 500 Index Series E,JPM4237364,0.0,,0.0,,0.0,27777175
27777282,USD,100.36,9/14/2016,4:03:27 PM,100.36,9/14/2016,4:03:27 PM,100.36,9/14/2016,4:03:27 PM,100.36,9/14/2016,10000,5:20:42 PM,0.0,4/20/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.1.17 Sr Lkd to Russell 2000 Idx Series E,JPM4237367,100.36,9/14/2016,92.5,4/5/2016,0.0,27777282
27777479,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,4/20/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.1.17 Sr Lkd to iShs MSCI EAFE ETF Series E,JPM4237368,0.0,,0.0,,0.0,27777479
27777544,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,4/20/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.1.17 Sr Lkd to iShs MSCI Emerging Mkts ETF Ser E,JPM4237369,0.0,,0.0,,0.0,27777544
27777580,USD,102.27,6/7/2016,3:15:04 PM,102.17,6/7/2016,3:15:16 PM,102.27,6/7/2016,3:15:04 PM,102.17,6/7/2016,10000,5:20:44 PM,99.75,5/4/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.1.17 Sr Lkd to S&P 500 Index Series E,JPM4237373,102.27,6/7/2016,93.72,1/27/2016,0.0,27777580
27777594,USD,84.87,5/12/2016,1:48:11 PM,84.12,5/12/2016,1:50:11 PM,84.87,5/12/2016,1:48:11 PM,84.12,5/12/2016,12000,5:20:45 PM,0.0,4/20/2015,FINRA,0.0,,,JPMorgan Chase Capped Buffered Return Enhanced Notes 2015-31.1.17 Sr on EURO STOXX 50 Index Series E,JPM4237398,84.87,5/12/2016,82.71,4/5/2016,0.0,27777594
27777746,USD,100.0,4/27/2015,4:08:28 PM,100.0,4/27/2015,4:08:28 PM,100.0,4/27/2015,4:08:28 PM,100.0,4/27/2015,8000,5:20:32 PM,100.0,4/27/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Buffered Return Enhanced Notes 2015-30.4.19 Sr Lkd to S&P 500 Index Series E,JPM4237401,100.0,4/27/2015,100.0,4/27/2015,0.0,27777746
27777782,USD,84.74,2/1/2016,2:02:34 PM,84.64,2/1/2016,2:02:34 PM,84.64,2/1/2016,2:02:34 PM,84.74,2/1/2016,20000,5:20:51 PM,100.0,4/24/2015,FINRA,0.0,,,JPMorgan Chase Uncapped Buffered Return Enhanced Notes 2015-30.4.19 Sr Lkd to EURO STOXX 50 Index Series E,JPM4237402,84.74,2/1/2016,84.64,2/1/2016,0.0,27777782
27779922,USD,96.84,12/8/2015,12:30:01 PM,96.84,12/8/2015,12:30:01 PM,96.84,12/8/2015,12:30:01 PM,96.84,12/8/2015,5000,5:21:51 PM,96.84,12/8/2015,FINRA,0.0,,,JPMorgan Chase Capped Dual Directional Contingent Buffered Return Notes 2015-30.4.19 Sr on S&P 500 Idx Index Series E,JPM4237403,100.0,4/27/2015,95.74,11/13/2015,0.0,27779922
